Date,Open,High,Low,Close,Volume
2014-04-30,15.170000076293944,15.510000228881836,15.0600004196167,15.40999984741211,53600
2014-05-30,13.40999984741211,13.524999618530272,13.239999771118164,13.350000381469728,76100
2014-06-30,14.270000457763672,14.65999984741211,13.90999984741211,14.59000015258789,169500
2014-07-31,12.90999984741211,13.001999855041504,12.649999618530272,12.779999732971191,41600
2014-08-29,17.860000610351562,18.100000381469727,17.610000610351562,17.920000076293945,84100
2014-09-30,16.950000762939453,17.030000686645508,16.309999465942383,16.559999465942383,188700
2014-10-31,17.799999237060547,17.8799991607666,17.540000915527344,17.75,55600
2014-11-28,28.450000762939453,29.420000076293945,28.309999465942383,28.75,114500
2014-12-31,26.18000030517578,26.979999542236328,26.0,26.32999992370605,61900
2015-01-30,27.270000457763672,27.780000686645508,25.1299991607666,26.170000076293945,851900
2015-02-27,32.720001220703125,33.95000076293945,31.562000274658203,31.8799991607666,729200
2015-03-31,31.809999465942383,32.38999938964844,31.76000022888184,32.060001373291016,255900
2015-04-30,32.31999969482422,32.63999938964844,31.209999084472656,31.61000061035156,188200
2015-05-29,34.630001068115234,34.9900016784668,33.849998474121094,34.7599983215332,662900
2015-06-30,34.790000915527344,35.029998779296875,33.29999923706055,34.150001525878906,547300
2015-07-31,32.130001068115234,32.43000030517578,31.63999938964844,32.0,309300
2015-08-31,38.27000045776367,39.45000076293945,37.82500076293945,38.540000915527344,533900
2015-09-30,34.939998626708984,36.0099983215332,34.70000076293945,35.90999984741211,820900
2015-10-30,38.90999984741211,39.130001068115234,37.73199844360352,38.0099983215332,655800
2015-11-30,44.0099983215332,44.380001068115234,43.380001068115234,43.59999847412109,549600
2015-12-31,38.16999816894531,38.20000076293945,37.619998931884766,37.630001068115234,399000
2016-01-29,29.459999084472656,30.649999618530277,29.350000381469727,30.149999618530277,635900
2016-02-29,31.71999931335449,32.59000015258789,31.530000686645508,31.8799991607666,565300
2016-03-31,35.18000030517578,35.88999938964844,34.95000076293945,35.599998474121094,352500
2016-04-29,38.02000045776367,38.59000015258789,37.65999984741211,38.209999084472656,550900
2016-05-31,40.88999938964844,40.97999954223633,40.209999084472656,40.43999862670898,737000
2016-06-30,42.040000915527344,43.25,41.66999816894531,43.209999084472656,872000
2016-07-29,47.72999954223633,47.7400016784668,46.5,47.209999084472656,951400
2016-08-31,51.41999816894531,51.54999923706055,51.040000915527344,51.34000015258789,307300
2016-09-30,49.709999084472656,50.45000076293945,49.650001525878906,50.130001068115234,532400
2016-10-31,51.63999938964844,51.84999847412109,51.20000076293945,51.72999954223633,653100
2016-11-30,43.93999862670898,45.459999084472656,43.68999862670898,44.869998931884766,1308200
2016-12-30,46.43999862670898,46.43999862670898,45.290000915527344,45.4900016784668,516600
2017-01-31,47.0,47.0,45.540000915527344,46.2400016784668,1353700
2017-02-28,54.40999984741211,54.84999847412109,53.68000030517578,53.83000183105469,726300
2017-03-31,57.06999969482422,57.720001220703125,56.84000015258789,57.5099983215332,517800
2017-04-28,60.5,60.75,59.84999847412109,60.25,471400
2017-05-31,66.18000030517578,66.40499877929688,64.9219970703125,65.44000244140625,463400
2017-06-30,67.76000213623047,69.16000366210938,67.52999877929688,68.41000366210938,522200
2017-07-31,70.5,70.94000244140625,69.7300033569336,70.08999633789062,431500
2017-08-31,73.54000091552734,74.69000244140625,73.54000091552734,74.61000061035156,398400
2017-09-29,74.70999908447266,75.19000244140625,74.37999725341797,74.95999908447266,563900
2017-10-31,81.08999633789062,82.58999633789062,80.75,82.19999694824219,1003200
2017-11-30,81.58000183105469,82.25,80.54000091552734,82.0,449600
2017-12-29,80.75,81.0199966430664,80.0199966430664,80.33000183105469,338800
2018-01-31,92.01000213623048,93.1999969482422,90.8499984741211,91.63999938964844,529900
2018-02-28,99.61000061035156,101.43199920654295,98.87999725341795,98.91999816894533,457100
2018-03-30,105.45999908447266,109.0,104.9250030517578,107.38999938964844,894200
2018-04-30,114.2300033569336,115.98999786376952,113.5500030517578,114.20999908447266,752100
2018-05-31,104.98999786376952,106.8499984741211,104.4000015258789,105.47000122070312,663100
2018-06-29,100.4000015258789,101.58999633789062,98.6999969482422,98.83000183105467,781700
2018-07-31,103.88999938964844,106.47000122070312,100.87000274658205,106.25,1757000
2018-08-31,152.02000427246094,155.1300048828125,150.92999267578125,155.1199951171875,461900
2018-09-28,154.47999572753906,157.19000244140625,154.27999877929688,155.41000366210938,383500
2018-10-31,124.7300033569336,131.22999572753906,120.0999984741211,125.1999969482422,2252300
2018-11-30,131.63999938964844,133.2899932861328,130.97999572753906,132.77000427246094,686700
2018-12-31,122.56999969482422,123.33200073242188,120.80999755859376,122.4499969482422,597900
2019-01-31,145.9199981689453,149.27999877929688,145.9199981689453,148.24000549316406,454400
2019-02-28,182.1000061035156,183.80999755859372,181.17999267578125,181.72999572753903,205600
2019-03-29,188.5,190.0,186.0399932861328,189.1300048828125,819200
2019-04-30,197.0,203.04200744628903,196.4499969482422,202.52999877929688,993500
2019-05-31,206.63999938964844,212.5800018310547,206.22000122070312,212.1000061035156,1200100
2019-06-28,225.3300018310547,226.8300018310547,221.7100067138672,226.72000122070312,709300
2019-07-31,243.69000244140625,246.0399932861328,235.05999755859372,240.75,1906900
2019-08-30,255.5200042724609,255.97999572753903,246.11099243164065,250.1199951171875,369500
2019-09-30,206.0,210.7700042724609,203.25,209.4900054931641,729900
2019-10-31,212.8300018310547,212.8300018310547,206.07000732421875,211.52999877929688,694200
2019-11-29,278.8900146484375,279.1610107421875,276.79998779296875,276.8099975585937,222500
2019-12-31,260.2799987792969,265.44000244140625,259.0,264.760009765625,663400
2020-01-31,323.45001220703125,323.9989929199219,317.8699951171875,318.1600036621094,871600
2020-02-28,270.989990234375,283.6000061035156,264.510009765625,282.6499938964844,1460800
2020-03-31,210.00999450683597,212.33399963378903,198.6300048828125,202.00999450683597,1008200
2020-04-30,264.5400085449219,271.0450134277344,260.3999938964844,261.0199890136719,1069100
2020-05-29,288.0,297.6499938964844,286.4100036621094,297.2300109863281,1070100
2020-06-30,301.92999267578125,310.4700012207031,299.010009765625,309.7300109863281,862900
2020-07-31,288.57000732421875,290.0,277.2300109863281,284.3699951171875,562800
2020-08-31,299.6499938964844,305.71600341796875,299.42999267578125,299.4599914550781,606700
2020-09-30,302.3500061035156,312.7200012207031,301.2850036621094,311.29998779296875,904100
2020-10-30,370.4800109863281,370.8240051269531,356.5899963378906,364.0899963378906,298000
2020-11-30,415.4299926757813,422.5,405.010009765625,417.0799865722656,394800
2020-12-31,447.0899963378906,453.75,444.7699890136719,452.25,367800
2021-01-29,383.739990234375,386.4949951171875,373.6900024414063,379.739990234375,354800
2021-02-26,372.7300109863281,378.9500122070313,367.4599914550781,374.239990234375,450200
2021-03-31,364.7099914550781,376.0199890136719,363.9400024414063,370.05999755859375,509800
2021-04-30,391.0199890136719,395.2799987792969,383.7900085449219,384.4100036621094,310500
2021-05-31,334.3500061035156,337.2099914550781,328.92999267578125,329.6000061035156,236000
2021-06-30,373.489990234375,373.489990234375,362.9700012207031,363.4700012207031,240000
2021-07-30,397.6400146484375,404.9070129394531,397.6400146484375,400.0,343400
2021-08-31,491.2699890136719,491.2699890136719,486.3200073242188,488.8999938964844,294400
2021-09-30,494.8599853515625,502.0199890136719,493.9649963378906,495.75,566800
2021-10-29,534.1400146484375,548.9600219726562,534.1400146484375,547.8499755859375,229100
2021-11-30,444.7300109863281,450.2999877929688,434.2099914550781,437.4800109863281,391600
2021-12-31,438.6300048828125,440.1499938964844,409.55120849609375,417.8299865722656,564411
