Date,Open,High,Low,Close,Volume
2013-01-31,22.94499969482422,22.9950008392334,22.80500030517578,22.920000076293945,1084200
2013-02-28,23.8799991607666,23.9950008392334,23.7450008392334,23.84499931335449,1141400
2013-03-29,24.674999237060547,25.114999771118164,24.665000915527344,25.09000015258789,918200
2013-04-30,26.38999938964844,26.76000022888184,26.299999237060547,26.7549991607666,1696600
2013-05-31,24.854999542236328,25.100000381469727,24.6299991607666,24.6299991607666,839200
2013-06-28,24.905000686645508,25.315000534057617,24.71999931335449,25.209999084472656,1326600
2013-07-31,26.450000762939453,26.63999938964844,26.270000457763672,26.48500061035156,1229600
2013-08-30,25.06999969482422,25.15999984741211,24.7450008392334,24.80500030517578,931800
2013-09-30,24.725000381469727,24.864999771118164,24.649999618530277,24.774999618530277,1097600
2013-10-31,26.114999771118164,26.229999542236328,25.655000686645508,26.11000061035156,1554200
2013-11-29,25.790000915527344,25.899999618530277,25.700000762939453,25.75,367400
2013-12-31,25.899999618530277,25.90999984741211,25.71999931335449,25.799999237060547,769200
2014-01-31,25.665000915527344,26.09499931335449,25.51499938964844,25.979999542236328,829000
2014-02-28,26.8700008392334,27.225000381469727,26.75,27.1200008392334,824200
2014-03-31,28.049999237060547,28.4950008392334,28.020000457763672,28.405000686645508,1138600
2014-04-30,29.13500022888184,29.270000457763672,29.020000457763672,29.239999771118164,1189000
2014-05-30,28.854999542236328,29.184999465942383,28.834999084472656,29.149999618530277,965800
2014-06-30,30.049999237060547,30.440000534057617,29.940000534057617,30.43000030517578,1053800
2014-07-31,28.649999618530277,28.82999992370605,28.25,28.25,993200
2014-08-29,29.13500022888184,29.2549991607666,29.020000457763672,29.2450008392334,748800
2014-09-30,27.7450008392334,27.950000762939453,27.56999969482422,27.70499992370605,1351000
2014-10-31,31.0,31.149999618530277,30.78499984741211,30.95499992370605,1296400
2014-11-28,31.145000457763672,31.56999969482422,31.145000457763672,31.434999465942383,523000
2014-12-31,34.0099983215332,34.10499954223633,33.19499969482422,33.209999084472656,1066600
2015-01-30,35.03499984741211,35.07500076293945,34.279998779296875,34.30500030517578,916000
2015-02-27,31.8700008392334,31.915000915527344,31.6299991607666,31.799999237060547,804200
2015-03-31,31.239999771118164,31.690000534057617,31.020000457763672,31.5,2547800
2015-04-30,30.71500015258789,30.94499969482422,30.100000381469727,30.23500061035156,2226800
2015-05-29,30.709999084472656,30.84499931335449,30.545000076293945,30.649999618530277,1151400
2015-06-30,28.94499969482422,29.0049991607666,28.725000381469727,28.86000061035156,1752200
2015-07-31,30.729999542236328,31.03499984741211,30.59000015258789,30.7549991607666,864400
2015-08-31,28.78499984741211,28.78499984741211,28.114999771118164,28.334999084472656,1442800
2015-09-30,29.030000686645508,29.30500030517578,28.93000030517578,29.2450008392334,1696200
2015-10-30,29.434999465942383,29.59000015258789,29.26499938964844,29.51000022888184,1678400
2015-11-30,29.934999465942383,30.274999618530277,29.8799991607666,30.09499931335449,1889800
2015-12-31,31.68000030517578,31.725000381469727,30.950000762939453,31.225000381469727,1001600
2016-01-29,32.125,32.67499923706055,32.07500076293945,32.66999816894531,1970400
2016-02-29,33.970001220703125,34.41999816894531,33.849998474121094,33.974998474121094,1388400
2016-03-31,36.95000076293945,37.17499923706055,36.790000915527344,37.13999938964844,1670800
2016-04-29,34.70000076293945,35.30500030517578,34.48500061035156,35.2599983215332,1430000
2016-05-31,36.77000045776367,37.209999084472656,36.63999938964844,37.04999923706055,3092300
2016-06-30,39.52000045776367,40.2400016784668,39.5,39.70000076293945,51880800
2016-07-29,39.95000076293945,40.27000045776367,39.84999847412109,40.25,1955500
2016-08-31,37.869998931884766,37.97999954223633,37.68999862670898,37.95000076293945,955800
2016-09-30,39.02000045776367,39.18000030517578,38.13999938964844,38.310001373291016,2031900
2016-10-31,37.380001068115234,38.33000183105469,37.34999847412109,38.04999923706055,1980000
2016-11-30,36.720001220703125,36.720001220703125,35.90999984741211,35.91999816894531,1808300
2016-12-30,38.209999084472656,38.34000015258789,37.7599983215332,37.88999938964844,771700
2017-01-31,36.880001068115234,37.709999084472656,36.810001373291016,37.650001525878906,1666800
2017-02-28,39.060001373291016,39.59000015258789,38.9900016784668,39.47999954223633,1927300
2017-03-31,39.54999923706055,39.84000015258789,39.540000915527344,39.61000061035156,1026700
2017-04-28,39.59000015258789,39.7400016784668,39.209999084472656,39.31999969482422,1910900
2017-05-31,41.5099983215332,41.709999084472656,41.43000030517578,41.470001220703125,2186000
2017-06-30,40.56999969482422,40.65999984741211,40.15999984741211,40.16999816894531,1514200
2017-07-31,40.459999084472656,40.61000061035156,40.310001373291016,40.52999877929688,1128900
2017-08-31,42.77000045776367,42.93999862670898,42.720001220703125,42.7400016784668,981600
2017-09-29,41.630001068115234,41.77000045776367,41.43000030517578,41.56999969482422,1249000
2017-10-31,43.13999938964844,43.38999938964844,43.060001373291016,43.2599983215332,1404900
2017-11-30,44.93999862670898,45.22999954223633,44.869998931884766,45.11000061035156,2355200
2017-12-29,42.790000915527344,42.970001220703125,42.56999969482422,42.61000061035156,1101300
2018-01-31,39.27999877929688,39.79999923706055,39.06999969482422,39.75,1930600
2018-02-28,38.970001220703125,39.119998931884766,38.63999938964844,38.650001525878906,1929800
2018-03-30,40.63999938964844,41.040000915527344,40.59000015258789,40.86000061035156,1485800
2018-04-30,43.220001220703125,43.27000045776367,42.88999938964844,42.95000076293945,1538900
2018-05-31,41.40999984741211,41.810001373291016,41.09000015258789,41.41999816894531,2012500
2018-06-29,42.33000183105469,42.54999923706055,42.0099983215332,42.31999969482422,1553600
