Date,Open,High,Low,Close,Volume
2013-01-31,43.5,43.869998931884766,43.470001220703125,43.61000061035156,12880500
2013-02-28,46.34999847412109,46.93000030517578,46.29999923706055,46.52999877929688,17154700
2013-03-29,48.9900016784668,49.18999862670898,48.900001525878906,49.150001525878906,13567000
2013-04-30,53.5099983215332,54.310001373291016,53.45000076293945,53.90999984741211,16111500
2013-05-31,48.900001525878906,49.93999862670898,48.470001220703125,48.47999954223633,19667500
2013-06-28,50.93000030517578,51.22999954223633,50.33000183105469,50.34000015258789,11162600
2013-07-31,50.27000045776367,50.459999084472656,49.45000076293945,49.47999954223633,14428200
2013-08-30,47.83000183105469,47.970001220703125,47.09999847412109,47.380001068115234,13416200
2013-09-30,46.56999969482422,46.90999984741211,46.31999969482422,46.66999816894531,12315600
2013-10-31,50.4900016784668,50.90999984741211,50.04999923706055,50.5099983215332,10922600
2013-11-29,50.040000915527344,50.04999923706055,49.540000915527344,49.619998931884766,4908600
2013-12-31,49.0,49.220001220703125,48.77999877929688,49.13999938964844,7557100
2014-01-31,47.09999847412109,48.5,47.02000045776367,48.02000045776367,18536600
2014-02-28,47.45000076293945,47.7599983215332,47.209999084472656,47.58000183105469,62309000
2014-03-31,47.65999984741211,47.83000183105469,47.5,47.56999969482422,20744100
2014-04-30,46.70000076293945,46.86000061035156,46.59999847412109,46.72999954223633,16280300
2014-05-30,49.54999923706055,50.0,49.54999923706055,49.959999084472656,12409700
2014-06-30,49.27000045776367,49.45000076293945,48.810001373291016,48.93000030517578,16795200
2014-07-31,51.2599983215332,51.380001068115234,50.34999847412109,50.41999816894531,21255000
2014-08-29,49.43000030517578,49.81999969482422,49.400001525878906,49.81999969482422,11259700
2014-09-30,49.66999816894531,50.2400016784668,49.59999847412109,49.9900016784668,13059000
2014-10-31,50.41999816894531,50.5,50.06999969482422,50.25,17777600
2014-11-28,50.20000076293945,50.79999923706055,50.20000076293945,50.59000015258789,9524600
2014-12-31,47.08000183105469,47.400001525878906,46.70000076293945,46.77999877929688,14029500
2015-01-30,45.83000183105469,46.5099983215332,45.560001373291016,45.709999084472656,22768000
2015-02-27,49.220001220703125,49.65999984741211,49.04999923706055,49.45000076293945,17571200
2015-03-31,49.09000015258789,49.150001525878906,48.58000183105469,48.630001068115234,12785700
2015-04-30,50.470001220703125,50.650001525878906,50.22999954223633,50.43999862670898,15604900
2015-05-29,49.5,49.63999938964844,49.369998931884766,49.43999862670898,14778400
2015-06-30,47.13999938964844,47.25,46.59999847412109,46.61000061035156,15044100
2015-07-31,46.84999847412109,47.16999816894531,46.709999084472656,46.790000915527344,12562900
2015-08-31,45.95000076293945,46.09999847412109,45.61000061035156,46.0099983215332,14785800
2015-09-30,43.83000183105469,44.0,43.27999877929688,43.5099983215332,20380600
2015-10-30,46.43000030517578,46.97999954223633,46.27999877929688,46.880001068115234,14753200
2015-11-30,45.25,45.63999938964844,44.959999084472656,45.45000076293945,19400000
2015-12-31,46.52000045776367,46.650001525878906,46.209999084472656,46.220001220703125,11490900
2016-01-29,49.38999938964844,49.9900016784668,49.220001220703125,49.970001220703125,29082600
2016-02-29,50.86000061035156,51.380001068115234,50.68999862670898,50.72999954223633,15986300
2016-03-31,54.0099983215332,54.2599983215332,53.91999816894531,54.08000183105469,12428600
2016-04-29,50.95000076293945,51.04999923706055,50.63999938964844,50.93999862670898,13684800
2016-05-31,50.880001068115234,51.15999984741211,50.59000015258789,50.900001525878906,15834500
2016-06-30,55.27000045776367,55.91999816894531,54.790000915527344,55.84000015258789,22143300
2016-07-29,54.9900016784668,55.720001220703125,54.970001220703125,55.40999984741211,15508900
2016-08-31,52.220001220703125,52.459999084472656,52.08000183105469,52.33000183105469,10390500
2016-09-30,52.43000030517578,52.56999969482422,51.959999084472656,51.97999954223633,13077600
2016-10-31,48.2400016784668,48.29999923706055,48.04999923706055,48.09999847412109,12459400
2016-11-30,50.54999923706055,50.72999954223633,49.900001525878906,49.900001525878906,20698900
2016-12-30,53.54999923706055,53.63999938964844,53.16999816894531,53.380001068115234,12440800
2017-01-31,49.209999084472656,49.470001220703125,48.93000030517578,49.0099983215332,16844200
2017-02-28,49.959999084472656,50.02999877929688,49.40999984741211,49.630001068115234,17699200
2017-03-31,49.09999847412109,49.09999847412109,48.75,48.75,19299100
2017-04-28,46.63999938964844,46.63999938964844,45.88999938964844,45.90999984741211,25922800
2017-05-31,46.43000030517578,46.95000076293945,46.2599983215332,46.63999938964844,22811100
2017-06-30,44.619998931884766,44.75,44.36000061035156,44.65999984741211,13368900
2017-07-31,47.84999847412109,48.56999969482422,47.47999954223633,48.400001525878906,28456800
2017-08-31,48.2599983215332,48.400001525878906,47.93000030517578,47.970001220703125,14237700
2017-09-29,49.29999923706055,49.83000183105469,49.0099983215332,49.4900016784668,13021700
2017-10-31,47.93999862670898,48.18000030517578,47.709999084472656,47.869998931884766,15910000
