Date,Open,High,Low,Close,Volume
2013-01-31,38.52999877929688,38.83000183105469,38.369998931884766,38.43000030517578,1021600
2013-02-28,41.84000015258789,42.33000183105469,41.66999816894531,41.77999877929688,919300
2013-03-29,44.5099983215332,44.93000030517578,44.29999923706055,44.869998931884766,569000
2013-04-30,47.20000076293945,47.56999969482422,46.52000045776367,47.560001373291016,1263000
2013-05-31,49.369998931884766,49.790000915527344,48.9900016784668,49.0,458500
2013-06-28,48.90999984741211,49.52000045776367,48.70000076293945,48.959999084472656,1195300
2013-07-31,53.619998931884766,54.29999923706055,53.59999847412109,53.790000915527344,816800
2013-08-30,53.63999938964844,53.68000030517578,52.77000045776367,53.040000915527344,494600
2013-09-30,56.88999938964844,57.65999984741211,56.06999969482422,57.09000015258789,1518500
2013-10-31,61.56999969482422,62.83000183105469,61.560001373291016,62.27999877929688,630600
2013-11-29,61.619998931884766,61.790000915527344,61.22999954223633,61.2599983215332,208800
2013-12-31,63.369998931884766,63.650001525878906,63.0,63.27999877929688,441000
2014-01-31,63.27000045776367,65.23999786376953,63.130001068115234,64.5999984741211,948400
2014-02-28,72.38999938964844,73.2699966430664,72.12999725341797,72.88999938964844,717500
2014-03-31,69.41000366210938,70.56999969482422,69.06999969482422,70.37000274658203,988300
2014-04-30,65.30000305175781,66.77999877929688,65.01000213623047,66.62999725341797,1478300
2014-05-30,68.87999725341797,69.66999816894531,68.79000091552734,69.16000366210938,1417600
2014-06-30,71.51000213623047,71.69000244140625,71.05000305175781,71.48999786376953,603700
2014-07-31,66.58999633789062,66.77999877929688,65.69000244140625,66.16000366210938,977100
2014-08-29,67.4000015258789,68.06999969482422,67.02999877929688,67.98999786376953,491600
2014-09-30,64.69999694824219,64.80999755859375,63.790000915527344,63.81999969482422,674500
2014-10-31,72.05999755859375,72.25,71.27999877929688,72.08000183105469,838600
2014-11-28,73.77999877929688,74.3499984741211,73.33000183105469,74.27999877929688,301500
2014-12-31,79.4000015258789,79.4000015258789,78.01000213623047,78.05000305175781,490700
2015-01-30,75.94000244140625,76.5999984741211,75.31999969482422,75.8499984741211,843900
2015-02-27,84.13999938964844,84.30000305175781,82.7300033569336,82.86000061035156,792300
2015-03-31,78.22000122070312,78.76000213623047,78.0,78.19000244140625,784700
2015-04-30,68.26000213623047,69.63999938964844,68.11000061035156,69.19000244140625,1407400
2015-05-29,70.43000030517578,70.58999633789062,68.58999633789062,69.18000030517578,4000200
2015-06-30,63.29999923706055,63.59999847412109,62.47999954223633,62.4900016784668,1989100
2015-07-31,70.86000061035156,71.19999694824219,70.41999816894531,70.79000091552734,771800
2015-08-31,67.4000015258789,68.33000183105469,66.66999816894531,67.11000061035156,1120000
2015-09-30,60.16999816894531,60.7400016784668,59.40999984741211,60.15999984741211,865300
2015-10-30,68.06999969482422,69.20999908447266,67.77999877929688,68.44999694824219,813100
2015-11-30,67.97000122070312,68.48999786376953,67.7300033569336,67.98999786376953,792700
2015-12-31,63.619998931884766,64.25,62.86000061035156,63.04999923706055,736100
2016-01-29,49.0099983215332,50.83000183105469,48.290000915527344,50.83000183105469,1702500
2016-02-29,48.41999816894531,49.02000045776367,47.810001373291016,48.5,1466000
2016-03-31,59.380001068115234,61.0,59.04999923706055,60.400001525878906,1278700
2016-04-29,65.79000091552734,66.4000015258789,64.69999694824219,64.87999725341797,1190200
2016-05-31,68.37000274658203,68.98999786376953,67.80000305175781,68.2300033569336,1098700
2016-06-30,66.08999633789062,66.93000030517578,65.69000244140625,66.93000030517578,1162800
2016-07-29,74.66999816894531,75.0,74.08000183105469,74.69000244140625,712200
2016-08-31,79.41999816894531,79.43000030517578,77.7699966430664,78.62999725341797,931200
2016-09-30,80.25,81.68000030517578,79.98999786376953,81.26000213623047,755100
2016-10-31,81.69000244140625,82.63999938964844,81.66999816894531,82.5,918000
2016-11-30,85.83000183105469,85.88999938964844,84.72000122070312,84.76000213623047,768700
2016-12-30,85.48999786376953,85.56999969482422,84.27999877929688,84.81999969482422,372600
2017-01-31,94.83000183105467,96.87000274658205,90.93000030517578,92.18000030517578,2027700
2017-02-28,93.41999816894533,93.98999786376952,92.18000030517578,92.43000030517578,971600
2017-03-31,90.9000015258789,92.26000213623048,90.58000183105467,91.62000274658205,739600
2017-04-28,100.25,100.27999877929688,98.5,98.77999877929688,1053900
2017-05-31,102.66999816894533,102.77999877929688,101.55999755859376,102.16000366210938,773400
2017-06-30,112.13999938964844,112.23999786376952,110.77999877929688,111.38999938964844,843200
2017-07-31,110.3000030517578,110.6999969482422,109.0999984741211,109.4800033569336,1150100
2017-08-31,111.33999633789062,112.7699966430664,111.18000030517578,112.41000366210938,829000
2017-09-29,115.08999633789062,115.13999938964844,113.88999938964844,114.68000030517578,829800
2017-10-31,115.9000015258789,116.87999725341795,115.11000061035156,116.2699966430664,476600
2017-11-30,115.1999969482422,118.9800033569336,115.0999984741211,118.5999984741211,1333300
2017-12-29,121.1999969482422,121.37999725341795,120.30999755859376,120.5500030517578,444400
2018-01-31,125.08000183105467,125.94000244140624,119.27999877929688,125.62999725341795,2269200
2018-02-28,120.6500015258789,121.87999725341795,119.19000244140624,119.1999969482422,670000
2018-03-30,112.0500030517578,113.83999633789062,111.4499969482422,112.6999969482422,676200
2018-04-30,116.38999938964844,117.05999755859376,115.27999877929688,115.69000244140624,923900
2018-05-31,118.87999725341795,118.87999725341795,117.45999908447266,117.5,962300
2018-06-29,112.37000274658205,113.45999908447266,111.79000091552734,111.79000091552734,410600
2018-07-31,111.62999725341795,113.12000274658205,111.47000122070312,112.9000015258789,959000
2018-08-31,110.76000213623048,111.43000030517578,109.66999816894533,109.91999816894533,786800
2018-09-28,110.56999969482422,111.16000366210938,109.5,109.69000244140624,614700
2018-10-31,93.83999633789062,94.94000244140624,91.6999969482422,91.80999755859376,1463300
2018-11-30,96.16000366210938,98.19000244140624,96.16000366210938,97.81999969482422,865600
2018-12-31,82.5999984741211,83.80000305175781,82.19999694824219,83.45999908447266,712700
2019-01-31,92.73999786376952,95.05999755859376,91.8499984741211,94.31999969482422,1543300
2019-02-28,98.91000366210938,98.93000030517578,95.43000030517578,95.58999633789062,1091800
2019-03-29,100.0,100.47000122070312,98.12999725341795,99.37999725341795,883700
2019-04-30,99.16000366210938,99.31999969482422,97.06999969482422,99.16000366210938,695200
2019-05-31,88.11000061035156,89.11000061035156,87.86000061035156,89.08000183105469,789700
2019-06-28,93.98999786376952,96.27999877929688,93.95999908447266,95.31999969482422,3026300
2019-07-31,102.97000122070312,102.97000122070312,100.31999969482422,100.97000122070312,1319800
2019-08-30,100.8000030517578,101.83000183105467,100.1999969482422,100.58000183105467,617600
2019-09-30,105.26000213623048,106.41999816894533,105.26000213623048,106.0999984741211,588600
2019-10-31,110.27999877929688,111.08999633789062,108.38999938964844,109.45999908447266,618400
2019-11-29,112.18000030517578,112.26000213623048,111.68000030517578,111.9000015258789,297800
