Date,Open,High,Low,Close,Volume
2013-01-31,112.6500015258789,115.66999816894533,110.3499984741211,115.37999725341795,2924800
2013-02-28,111.08000183105467,114.3000030517578,110.83999633789062,112.9499969482422,1227000
2013-03-29,116.2300033569336,118.8499984741211,116.12000274658205,118.45999908447266,1373100
2013-04-30,115.83999633789062,116.12999725341795,113.13999938964844,114.27999877929688,1121600
2013-05-31,127.91999816894533,130.92999267578125,127.75,127.76000213623048,520600
2013-06-28,115.30999755859376,115.73999786376952,114.05999755859376,114.36000061035156,1136000
2013-07-31,132.1199951171875,136.44000244140625,131.91000366210938,133.94000244140625,1299400
2013-08-30,129.8800048828125,130.61000061035156,127.9800033569336,128.64999389648438,552400
2013-09-30,145.47999572753906,147.32000732421875,144.2899932861328,146.44000244140625,690200
2013-10-31,146.55999755859375,147.92999267578125,145.25999450683594,146.00999450683594,828200
2013-11-29,152.77999877929688,154.42999267578125,152.22000122070312,152.75999450683594,267700
2013-12-31,157.07000732421875,157.5,156.35000610351562,156.86000061035156,340500
2014-01-31,131.0,136.32000732421875,130.32000732421875,133.3000030517578,3119400
2014-02-28,144.74000549316406,146.5,143.02999877929688,144.6300048828125,1284000
2014-03-31,147.5800018310547,149.57000732421875,146.8300018310547,149.4600067138672,909500
2014-04-30,152.1699981689453,153.58999633789062,151.47000122070312,153.3800048828125,585900
2014-05-30,143.27999877929688,144.25999450683594,142.50999450683594,143.5500030517578,1053300
2014-06-30,138.91000366210938,139.97000122070312,137.66000366210938,139.22000122070312,775300
2014-07-31,142.64999389648438,143.83999633789062,140.89999389648438,142.63999938964844,1902700
2014-08-29,152.02999877929688,153.3000030517578,151.8699951171875,153.02000427246094,515400
2014-09-30,148.80999755859375,149.24000549316406,145.0,145.64999389648438,1159700
2014-10-31,172.3699951171875,173.6999969482422,171.1999969482422,172.0500030517578,924500
2014-11-28,184.2400054931641,186.63999938964844,183.5200042724609,186.1699981689453,353300
2014-12-31,194.8800048828125,196.7100067138672,193.42999267578125,193.7400054931641,508800
2015-01-30,203.7700042724609,203.7700042724609,198.8000030517578,199.0800018310547,804400
2015-02-27,213.2700042724609,213.9600067138672,211.25,211.9499969482422,611500
2015-03-31,200.5200042724609,204.63999938964844,200.00999450683597,202.05999755859372,1007300
2015-04-30,179.69000244140625,180.58999633789065,174.75,175.60000610351562,1691300
2015-05-29,187.2400054931641,188.3500061035156,184.02999877929688,184.25,875800
2015-06-30,175.16000366210938,175.60000610351562,172.85000610351562,173.0500030517578,845300
2015-07-31,178.75,179.27999877929688,177.2899932861328,177.72999572753906,477500
2015-08-31,168.80999755859375,170.9499969482422,167.0399932861328,168.10000610351562,701300
2015-09-30,146.49000549316406,147.75,143.77999877929688,147.25999450683594,926000
2015-10-30,162.49000549316406,164.88999938964844,160.08999633789062,160.13999938964844,1604400
2015-11-30,166.49000549316406,167.3800048828125,162.24000549316406,162.52000427246094,731700
2015-12-31,148.1199951171875,148.75,146.85000610351562,146.8699951171875,379300
2016-01-29,134.6699981689453,139.0500030517578,132.0399932861328,134.38999938964844,2871800
2016-02-29,154.50999450683594,157.7899932861328,153.8800048828125,155.32000732421875,1148200
2016-03-31,177.0,180.58999633789065,176.57000732421875,180.33999633789065,1198200
2016-04-29,174.77999877929688,175.2899932861328,173.0800018310547,174.13999938964844,883100
2016-05-31,174.80999755859375,174.94000244140625,173.17999267578125,174.6199951171875,772600
2016-06-30,163.8699951171875,166.63999938964844,161.80999755859375,166.63999938964844,876200
2016-07-29,192.8999938964844,193.58999633789065,191.2899932861328,192.3600006103516,961900
2016-08-31,179.02999877929688,180.00999450683594,177.5,178.63999938964844,685300
2016-09-30,160.6699981689453,163.05999755859375,160.47000122070312,162.16000366210938,628200
2016-10-31,151.69000244140625,151.69000244140625,149.41000366210938,149.82000732421875,1263500
2016-11-30,163.9199981689453,164.85000610351562,161.05999755859375,162.44000244140625,577700
2016-12-30,183.8000030517578,184.2899932861328,180.8699951171875,181.7700042724609,467700
2017-01-31,174.6300048828125,175.1199951171875,173.1300048828125,174.88999938964844,775200
